data_hora,rodada,aquecimento,versao,modo,trava,workers,chunksize,imagens,pixels,t_total_s,t_preparo_s,t_processamento_s,t_final_s,espera_trava_s,dentro_trava_s,inicio_primeira_tarefa_s,cauda_s,ocupacao,fluxos_usados,impressao_digital,cpu,nucleos_fisicos,nucleos_logicos,ram_gb,sistema,python,pillow,numpy,maquina
2026-09-21T17:14:09,4,0,par,processos,fina,4,4,5000,1310720000,74.28296549999504,0.1665476999914972,74.11131640001258,0.005101399990962818,0.018056,0.0697269,0.20447799999965355,0.2512549999955809,0.9972871567734017,4,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:15:26,4,0,par,processos,fina,6,4,5000,1310720000,54.23473080000258,0.1662860000069486,54.062523400003556,0.005921399992075749,0.0183884,0.0725209,0.2245968999923207,0.17691340000601485,0.9974145164568059,6,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:16:24,4,0,par,processos,fina,8,4,5000,1310720000,46.33612309998716,0.16745439999795053,46.11755670000275,0.05111199998646043,0.0207889,0.0790747,0.25765559999854304,0.2313512999971863,0.9963372180389765,8,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:17:18,4,0,par,processos,fina,12,4,5000,1310720000,37.05897080000432,0.17123500000161584,36.88095560000511,0.006780199997592717,0.0416722,0.0923055,0.3530557000049157,0.28521279999404214,0.9952419146049949,12,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:17:59,5,0,seq,,,1,,5000,1310720000,258.56572009999945,0.16386849999253172,258.3977913999988,0.004060200008098036,0.0,0.0,,,,1,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:22:21,5,0,par,processos,fina,2,4,5000,1310720000,133.43007109999598,0.1628119999950286,133.2617223999987,0.005536700002267025,0.0155102,0.063136,0.19786169999861158,0.1170099000009941,0.998921899992808,2,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:24:38,5,0,par,processos,fina,4,4,5000,1310720000,73.92078349999792,0.1617300000070827,73.75386959999742,0.0051838999934261665,0.0179903,0.0688665,0.20290709999972023,0.21660759999940637,0.99807578070415,4,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:25:56,5,0,par,processos,fina,6,4,5000,1310720000,53.80117639999662,0.1640610999893397,53.63100140000461,0.0061139000026742,0.0185757,0.0714646,0.2287854000023799,0.17938410000351723,0.9971849918952942,6,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:26:53,5,0,par,processos,fina,8,4,5000,1310720000,47.624818099997356,0.16889059999084566,47.416308100000606,0.039619400005904026,0.0208299,0.0794881,0.25864100000762846,0.28363720000197645,0.9965603917062726,8,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:27:45,5,0,par,processos,fina,12,4,5000,1310720000,37.13387000000512,0.16771220001101028,36.959641499997815,0.0065162999962922186,0.0278688,0.0852325,0.3281791999907,0.2907302000094205,0.9955869214450936,12,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:28:25,1,0,par,threads,fina,12,4,5000,1310720000,182.6438053999882,0.17646719999902416,182.4626081000024,0.004730099986772984,0.0950208,0.5146251,0.016052599996328354,0.7140362999925856,0.99860278263231,12,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:31:32,1,0,par,processos,grossa,12,4,5000,1310720000,265.7534855999984,0.16621300000406336,265.5815825999889,0.005690000005415641,2909.728454,265.0653291,0.3258246999903349,0.8978885999968043,0.9977914761481652,12,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:36:01,2,0,par,threads,fina,12,4,5000,1310720000,182.8339588999952,0.16762399999424815,182.66144090000307,0.004893999997875653,0.0532094,0.5952738,0.01546789999702014,0.8027843000018038,0.9990260757828012,12,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:39:08,2,0,par,processos,grossa,12,4,5000,1310720000,263.96242039999925,0.1670317999960389,263.7887766000058,0.006611999997403473,2890.1644669,263.2736089,0.3284618000034243,0.8951241000031587,0.9978275370681481,12,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:43:35,3,0,par,threads,fina,12,4,5000,1310720000,182.5651388999977,0.16828339999483433,182.39168339999742,0.005172100005438551,0.0766225,0.5989701,0.01501970000390429,0.718247099997825,0.9987270442097088,12,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
2026-09-21T17:46:41,3,0,par,processos,grossa,12,4,5000,1310720000,264.6930238999921,0.16645609999250155,264.4732139999978,0.05335380000178702,2897.3598335,263.9439073,0.3374325000040699,0.9026428000070155,0.9977748126668062,12,4b458bb014e978263dcf86ab9113989e3ef0ee13e4c9e73a8d67bdd65303ad12,AMD Ryzen 5 5600X 6-Core Processor,6,12,23.9,Windows-10-10.0.19045-SP0,3.14.6,12.3.0,2.4.6,DESKTOP-AQOB1B7
